item,p_uniform,p_nonuniform,flag_uniform,flag_nonuniform
0,0.907559670354968,0.7407461340722139,0.0,0.0
1,0.15937859012491842,0.03296821444046408,0.0,1.0
2,0.013789130495547967,0.24423629557584292,1.0,0.0
3,0.3478605641875979,0.2573652396815404,0.0,0.0
4,0.21177767193320882,0.8963802172726191,0.0,0.0
5,0.8156191199927599,0.3650006183350324,0.0,0.0
6,0.1311304365024843,0.3258982824878507,0.0,0.0
7,0.2667715045415091,0.18803651044617317,0.0,0.0
8,0.17678398779446658,0.04111101838118212,0.0,1.0
9,0.48365945252168674,0.04817542880654983,0.0,1.0
10,0.7172443617699966,0.8897335523603369,0.0,0.0
11,0.7992571648881093,0.014929722090474256,0.0,1.0
12,0.0112946811388461,0.36737539671323105,1.0,0.0
13,0.32575778587420634,0.5384348957996417,0.0,0.0
14,0.3922108968105883,0.29596765864785685,0.0,0.0
15,0.567224298323527,0.32825572227882094,0.0,0.0
16,0.6236218780445805,0.9894474046304124,0.0,0.0
17,0.1191265883315215,0.0554216480519617,0.0,0.0
18,0.26131983667165587,0.7952473963096058,0.0,0.0
19,0.5456057315674128,0.9801590148933724,0.0,0.0
20,0.2601838083197205,0.3222493879526356,0.0,0.0
21,0.20069547128768578,0.7788700646330893,0.0,0.0
22,0.3018307563926935,0.6660880255821322,0.0,0.0
23,0.44464278095714194,0.4182673989226575,0.0,0.0
24,0.9771476058123858,0.7033548682408997,0.0,0.0
25,0.23642050093296357,0.08481018664623811,0.0,0.0
26,0.5031165546489492,0.0978779235082624,0.0,0.0
27,0.15095980319263247,0.8963219871060524,0.0,0.0
28,0.5599763072218676,0.31277746667389233,0.0,0.0
29,0.108108123501112,0.589486869763111,0.0,0.0
30,0.4254624005318901,0.22018790891642498,0.0,0.0
31,0.39657584316522076,0.700658252405743,0.0,0.0
32,0.17583478849181303,0.19391831246955624,0.0,0.0
33,0.7815569539245311,0.33572200133740393,0.0,0.0
34,0.12180231820612347,0.7410052667616323,0.0,0.0
35,0.654186518455468,0.9347087051900218,0.0,0.0
36,0.6278271632510852,0.7939006554937706,0.0,0.0
37,0.7682479432375119,0.5758332643536671,0.0,0.0
38,0.9721684851617175,0.5073541088620319,0.0,0.0
39,0.1555387128820115,0.39546853324370546,0.0,0.0
40,0.9904467475816235,0.6863207846037988,0.0,0.0
41,0.7019735158050052,0.534350773841932,0.0,0.0
42,0.23401278833711872,0.409033446577575,0.0,0.0
43,0.2852350243229271,0.23205534367339503,0.0,0.0
44,0.9521403819861343,0.03421413489050827,0.0,1.0
45,0.22441112478335415,0.9316892970170552,0.0,0.0
46,0.18866154483381106,0.10994292359167407,0.0,0.0
47,0.6780924947459277,0.6633047205231964,0.0,0.0
48,0.9830228238553115,0.4719193121739169,0.0,0.0
49,0.9621021659000104,0.20857760981479284,0.0,0.0
50,0.49003169144491643,0.31497971140808956,0.0,0.0
51,0.23662376837572496,0.035104764796415944,0.0,1.0
52,0.26624212499833705,0.1193268743125872,0.0,0.0
53,0.23654456549672712,0.2804800907582267,0.0,0.0
54,0.7558408982452491,0.6765109475659032,0.0,0.0
55,0.09667207593092046,0.3209328882999605,0.0,0.0
56,0.32442313447955273,0.47665528677373126,0.0,0.0
57,0.6211629955263455,0.7699838148489433,0.0,0.0
58,0.8928258487282228,0.3768230076032463,0.0,0.0
59,0.4963443101127686,0.25036100546582973,0.0,0.0
60,0.6922711027882196,0.14694482984647111,0.0,0.0
61,0.05482560504548126,0.4153510973298796,0.0,0.0
62,0.9751887982255794,0.11481969103359226,0.0,0.0
63,0.7890313045626378,0.28980298588228526,0.0,0.0
64,0.758041407622934,0.9888546229192525,0.0,0.0
65,0.8562968218398297,0.08608717650501835,0.0,0.0
66,0.5130255798474979,0.22267007278084716,0.0,0.0
67,0.9638601793415403,0.17345322852483708,0.0,0.0
68,0.3473405060604813,0.4401308746025314,0.0,0.0
69,0.27740056542909886,0.8825207505291286,0.0,0.0
70,0.9674970875032814,0.9207847645776815,0.0,0.0
71,0.858191151458228,0.13401622679498265,0.0,0.0
72,0.702187197824723,0.3652429128962932,0.0,0.0
73,0.6653937856541319,0.20539796832302165,0.0,0.0
74,0.9772169388107156,0.5336856267596106,0.0,0.0
75,0.5711999024982597,0.8058942006292873,0.0,0.0
76,0.618523182512993,0.8781082837068751,0.0,0.0
77,0.08456356612143455,0.23630559182126346,0.0,0.0
78,0.8121875930943699,0.5899640413842198,0.0,0.0
79,0.8587009380926228,0.21575254253728768,0.0,0.0
80,0.7201358362434394,0.3841540923114074,0.0,0.0
81,0.19688826585162253,0.9022406933812912,0.0,0.0
82,0.9931995438516701,0.7239215778910328,0.0,0.0
83,0.751333556685329,0.06797480586629687,0.0,0.0
84,0.6622967597134088,0.23858646704439423,0.0,0.0
85,0.6132585262724644,0.8356912687013147,0.0,0.0
86,0.5521912012783045,0.3791887321764418,0.0,0.0
87,0.9130676204871246,0.45590449698765756,0.0,0.0
88,0.24143442671664167,0.8935473729294765,0.0,0.0
89,0.6420499739065673,0.6837956010723361,0.0,0.0
90,0.05374502421452466,0.021808294773361093,0.0,1.0
91,0.6629980592283572,0.2682981653452439,0.0,0.0
92,0.4020597811390625,0.6686711833314589,0.0,0.0
93,0.43702153027933865,0.4466837438810378,0.0,0.0
94,0.1927035340719855,0.9319807026555577,0.0,0.0
